urls,title,brand,price,discount,category,category2,category3,category4,category5,category6,category7,persuasion
http://www.prenatal.nl/shop/slapen-Dekens/Pr%C3%A9natal-Prenatal-ledikantdeken-3080.htm?level=product&id=3080,Prenatal ledikantdeken,Prénatal,14.00,29%,slapen,Dekens,,,,,,
http://www.prenatal.nl/shop/slapen-Hoeslakens-en-moltons.htm?N=104851+4294965386&id=cat6090049,"Prenatal hoeslaken logeermatras, ",,13.99,,,,,,,,,
http://www.prenatal.nl/shop/slapen.htm?id=cat30081&N=104850,,,,,,,,,,,,
http://www.prenatal.nl/shop/speelgoed-%26-cadeau.htm?id=cat30084&N=105222,,,,,,,,,,,,
http://www.prenatal.nl/shop/speelgoed-&-cadeau-Speelkleden/Tiny-Love-Tiny-Love-Move-'n-Play-speelkleed-94674.htm?level=product&id=94674,Tiny Love Move \'n Play speelkleed,Tiny Love,89.99,,speelgoed & cadeau,Speelkleden,,,,,,
http://www.prenatal.nl/shop/eten-&-drinken-Bijtringen/Sophie-de-Giraf-Sophie-de-Giraf-So-Pure-bijtring-100046.htm?level=product&id=10004,,,,,,,,,,,,
http://www.prenatal.nl/shop/speelgoed-%26-cadeau-Houten-speelgoed/Pr%C3%A9natal-Prenatal-houten-blokkenkar-117183.htm?id=117183,Prenatal houten blokkenkar,Prénatal,34.99,,speelgoed & cadeau,Houten speelgoed,,,,,,
http://www.prenatal.nl/shop/speelgoed-&-cadeau-Cadeaus-voor-peuters/Pr%C3%A9natal-Prenatal-poppenwagen-stippen-93354.htm?level=product&id=93354&LS=,Prenatal poppenwagen stippen,Prénatal,39.99,,speelgoed & cadeau,Houten speelgoed,,,,,,
http://www.prenatal.nl/shop/speelgoed-&-cadeau-Houten-speelgoed/Nijntje-Nijntje-2-in-1-houten-loopfiets-111540.htm?level=product&id=111540,Nijntje 2 in 1 houten loopfiets,Nijntje,59.99,,speelgoed & cadeau,Houten speelgoed,,,,,,
http://www.prenatal.nl/shop/speelgoed-&-cadeau-Zwangerschapscadeaus/Proud-MaMa-Proud-MaMa-armband-grijs-roze-beads-116447.htm?level=product&id=116447,Proud MaMa armband grijs roze beads,Proud MaMa,8.95,,zwangerschapskleding,Buikbanden en accessoires,,,,,,
http://www.prenatal.nl/shop/speelgoed-&-cadeau-Kraamcadeaus/Pr%C3%A9natal-Prenatal-echo-lijstje-83656.htm?level=product&id=83656,Prenatal echo lijstje,Prénatal,7.00,22%,speelgoed & cadeau,Kraamcadeaus,,,,,,
http://www.prenatal.nl/shop/speelgoed-&-cadeau-Zwangerschapscadeaus/Pr%C3%A9natal-Prenatal-gipsafdruk-zilver-48407.htm?level=product&id=48407,Prenatal gipsafdruk zilver,Prénatal,9.99,,speelgoed & cadeau,Kraamcadeaus,,,,,,
http://www.prenatal.nl/shop/speelgoed-&-cadeau-Kraamcadeaus/Pr%C3%A9natal-Prenatal-hartjeshoorn-86754.htm?level=product&id=86754,Prenatal hartjeshoorn,Prénatal,9.99,,speelgoed & cadeau,Kraamcadeaus,,,,,,
http://www.prenatal.nl/shop/speelgoed-&-cadeau-Zwangerschapscadeaus/Proud-MaMa-Proud-MaMa-ketting-basic-voetjes-116450.htm?level=product&id=116450,Proud MaMa ketting basic voetjes,Proud MaMa,17.95,,zwangerschapskleding,Buikbanden en accessoires,,,,,,
http://www.prenatal.nl/shop/speelgoed-&-cadeau-Zwangerschapscadeaus/Pr%C3%A9natal-Prenatal-gipsafdruk-buik-99201.htm?level=product&id=99201,Prenatal gipsafdruk buik,Prénatal,19.99,,speelgoed & cadeau,Kraamcadeaus,,,,,,
http://www.prenatal.nl/shop/speelgoed-&-cadeau-Kraamcadeaus/Div.-Merken-Fotolijst-newborn-eerste-momentjes-116845.htm?level=product&id=116845&LS=,Fotolijst newborn eerste momentjes,Div. Merken,14.99,,speelgoed & cadeau,Kraamcadeaus,,,,,,
http://www.prenatal.nl/shop/speelgoed-%26-cadeau-Zwangerschapscadeaus.htm?id=cat7300115&N=107047,"Proud MaMa armband taupe blw beads, ",,8.95,,,,,,,,,
http://www.prenatal.nl/shop/search.htm?search=philips%20avent%20rietjesbeker,"Philips AVENT vervangset rietjesbeker, , shop nu",,5.19,,,,,,,,,
http://www.prenatal.nl/shop/eten-&-drinken-Borstkolven/PHILIPS/-AVENT-Philips-AVENT-Natural-handkolf-96809.htm?level=product&id=96809,Philips AVENT Natural handkolf,PHILIPS/ AVENT,54.99,,eten & drinken,Borstkolven,,,,,,
http://www.prenatal.nl/shop/eten-&-drinken-Borstkolven/PHILIPS/-AVENT-Philips-AVENT-Natural-Uno-borstkolf-99216.htm?level=product&id=99216,Philips AVENT Natural Uno borstkolf,PHILIPS/ AVENT,119.00,,eten & drinken,Borstkolven,,,,,,
http://www.prenatal.nl/shop/eten-&-drinken-Borstkolven/Medela-Medela-Swing-borstkolf-35150.htm?level=product&id=35150,Medela Swing borstkolf,Medela,139.00,,eten & drinken,Borstkolven,,,,,,
http://www.prenatal.nl/shop/eten-&-drinken-Borstkolven/Difrax-Difrax-B-to-B-borstkolf-92027.htm?level=product&id=92027,Difrax B to B borstkolf,Difrax,179.00,,eten & drinken,Borstkolven,,,,,,
http://www.prenatal.nl/shop/eten-&-drinken-Borstkolven/Medela-Medela-Freestyle-borstkolf-86021.htm?level=product&id=86021,Medela Freestyle borstkolf,Medela,329.00,,eten & drinken,Borstkolven,,,,,,
http://www.prenatal.nl/shop/eten-%26-drinken-Borstkolven.htm?N=105503&id=cat30149,"Difrax B to B borstkolf reserve slangen, ",,9.99,,,,,,,,,
http://www.prenatal.nl/static/content/prenatal/nl/home.html,,,,,,,,,,,,
http://www.prenatal.nl/shop/kinderwagen-%26-buggy-Kinderwagens/Easywalker-Easywalker-Harvey-114615.htm?startValue=&rangeValue=&prevVisit=&id=114615,Easywalker Harvey,Easywalker,650.00,,kinderwagen & buggy,Kinderwagens,,,,,,
http://www.prenatal.nl/shop/kinderwagen-%26-buggy-Kinderwagens/Mutsy-Mutsy-Igo-Pure-storm-zit%2Bkap-111365.htm?startValue=12&rangeValue=12&prevVisit=true&id=111365,Mutsy Igo Pure storm zit+kap,Mutsy,185.00,,kinderwagen & buggy,Kinderwagens,,,,,,
http://www.prenatal.nl/shop/kinderwagen-%26-buggy-Kinderwagens/Joolz-Joolz-Geo2-Earth-complete-set-118553.htm?startValue=&rangeValue=&prevVisit=&id=118553,Joolz Geo2 Earth complete set,Joolz,999.00,,kinderwagen & buggy,Kinderwagens,,,,,,
http://www.prenatal.nl/shop/kinderwagen-%26-buggy-Kinderwagens/Nuna-Nuna-Ivvi-Savi-frame%2Bzit-118246.htm?startValue=&rangeValue=&prevVisit=&id=118246,Nuna Ivvi Savi frame+zit,Nuna,849.00,,kinderwagen & buggy,Kinderwagens,,,,,,
http://www.prenatal.nl/static/content/prenatal/nl/home.html,,,,,,,,,,,,
http://www.prenatal.nl/shop/kinderwagen-%26-buggy-Kinderwagens/Quinny-Quinny-Zapp-Flexplus-frame-%2B-zit-117049.htm?startValue=&rangeValue=&prevVisit=&id=117049,Quinny  Zapp Flexplus frame + zit,Quinny,399.00,,kinderwagen & buggy,Kinderwagens,,,,,,
http://www.prenatal.nl/shop/kinderwagen-%26-buggy-Kinderwagens/Mutsy-Mutsy-Evo-Industrial-zit%2Bkap-116101.htm?startValue=&rangeValue=&prevVisit=&id=116101,Mutsy Evo Industrial zit+kap,Mutsy,160.00,,kinderwagen & buggy,Kinderwagens,,,,,,
http://www.prenatal.nl/shop/kinderwagen-%26-buggy-Kinderwagens/Easywalker-Easywalker-Mosey%2B-frame%2Bzit-115747.htm?startValue=&rangeValue=&prevVisit=&id=115747,Easywalker Mosey+ frame+zit,Easywalker,529.99,,kinderwagen & buggy,Kinderwagens,,,,,,
http://www.prenatal.nl/shop/kinderwagen-%26-buggy-Kinderwagens/Bugaboo-Bugaboo-Donkey-classic%2B-118083.htm?startValue=&rangeValue=&prevVisit=&id=118083,Bugaboo Donkey classic+,Bugaboo,1259.00,,kinderwagen & buggy,Kinderwagens,,,,,,
http://www.prenatal.nl/shop/kinderwagen-%26-buggy-Kinderwagens/Maxi-Cosi-Maxi-Cosi-nova-frame%2Bzit%2Bkap-117956.htm?startValue=&rangeValue=&prevVisit=&id=117956,Maxi-Cosi Nova frame+zit,Maxi-Cosi,599.00,,kinderwagen & buggy,Kinderwagens,,,,,,
http://www.prenatal.nl/shop/kinderwagen-%26-buggy-Kinderwagens/Maxi-Cosi-Maxi-Cosi-nova-frame%2Bzit%2Bkap-117956.htm?startValue=&rangeValue=&prevVisit=&id=117956,Maxi-Cosi Nova frame+zit,Maxi-Cosi,599.00,,kinderwagen & buggy,Kinderwagens,,,,,,
http://www.prenatal.nl/shop/autostoel-Voetenzakken/Maxi-Cosi-Maxi-Cosi-voetenzak-115724.htm?startValue=&rangeValue=&prevVisit=&id=115724,Maxi-Cosi voetenzak,Maxi-Cosi,59.00,,autostoel,Voetenzakken,,,,,,
http://www.prenatal.nl/shop/autostoel-Autostoel-groep-0-(0-13-kg)/Maxi-Cosi-Maxi-Cosi-Pebble-Plus-114947.htm?level=product&id=114947&LS=,Maxi-Cosi Pebble Plus,Maxi-Cosi,269.00,,autostoel,Autostoel groep 0 (0-13 kg),,,,,,
http://www.prenatal.nl/shop/autostoel-Autostoel-base/Maxi-Cosi-Maxi-Cosi-2wayFix-101502.htm?level=product&id=101502&LS=,Maxi-Cosi 2wayFix,Maxi-Cosi,239.00,7%,autostoel,Autostoel base,,,,,,
http://www.prenatal.nl/static/content/prenatal/nl/service/winkels.html,,,,,,,,,,,,
http://www.prenatal.nl/shop/catalog/Merken-hardwaren-Joie.htm?id=cat8080046&navAction=jump&N=105890&URLRWRedirect=yes,"Joie Gemm, ",,129.00,,,,,,,,,
http://www.prenatal.nl/shop/autostoel-Autostoel-groep-0-(0-13-kg)/Maxi-Cosi-Maxi-Cosi-Cabriofix-2015-105617.htm?level=product&id=105617&LS=,Max-Cosi Cabriofix,Maxi-Cosi,159.00,20%,autostoel,Autostoel groep 0 (0-13 kg),,,,,,
http://www.prenatal.nl/shop/autostoel-Autostoel-groep-0-(0-13-kg)/R%C3%B6mer-Britax-BabySafe-Isize-Bundle-116687.htm?level=product&id=116687&LS=,Britax BabySafe Isize Bundle,Römer,379.00,,autostoel,Autostoel groep 0 (0-13 kg),,,,,,
http://www.prenatal.nl/shop/autostoel-Autostoel-groep-0-(0-13-kg)/Chicco-Chicco-Seat-Up-111410.htm?level=product&id=111410&LS=,Chicco Seat Up,Chicco,399.00,,autostoel,Autostoel groep 0 (0-13 kg),,,,,,
http://www.prenatal.nl/shop/autostoel-Autostoel-groep-1-(9-18-kg)/Nuna-Nuna-Rebl-Plus-116389.htm?level=product&id=116389&LS=,Nuna rebl plus Berry,Nuna,549.00,,autostoel,Autostoel groep 1 (9-18 kg),,,,,,
http://www.prenatal.nl/static/content/prenatal/nl/home.html,,,,,,,,,,,,
http://www.prenatal.nl/shop/autostoel-Autostoel-groep-1-(9-18-kg)/Maxi-Cosi-Maxi-Cosi-Axissfix-Plus-114966.htm?level=product&id=114966&LS=,Maxi-Cosi Axissfix Plus,Maxi-Cosi,499.00,,autostoel,Autostoel groep 1 (9-18 kg),,,,,,
http://www.prenatal.nl/shop/autostoel-Autostoel-groep-1-(9-18-kg)/Pr%C3%A9natal-Prenatal-luxe-autostoel-groep-1-108422.htm?level=product&id=108422&LS=,Prenatal luxe autostoel groep 1,Prénatal,75.00,16%,autostoel,Autostoel groep 1 (9-18 kg),,,,,,
http://www.prenatal.nl/shop/autostoel-Autostoel-groep-1-(9-18-kg)/Pr%C3%A9natal-Prenatal-luxe-autostoel-isofix-114989.htm?level=product&id=114989&LS=,Prenatal luxe autostoel isofix,Prénatal,119.00,20%,autostoel,Autostoel groep 1 (9-18 kg),,,,,,
http://www.prenatal.nl/shop/autostoel-Autostoel-groep-2/3-(15-36-kg)/R%C3%B6mer-Britax-Romer-Kid-II-Cosmos-Black-111108.htm?level=product&id=111108&LS=,Britax Romer Kid II Cosmos Black,Römer,99.00,16%,autostoel,Autostoel groep 2/3 (15-36 kg),,,,,,
http://www.prenatal.nl/shop/autostoel-Overige-accessoires/A3-A3-grote-spiegel-94498.htm?level=product&id=94498&LS=,A3 grote spiegel,A3,12.00,19%,autostoel,Overige accessoires,,,,,,
http://www.prenatal.nl/static/content/prenatal/nl/home.html,,,,,,,,,,,,
http://www.prenatal.nl/shop/kinderwagen-%26-buggy-Buggy%27s/Pr%C3%A9natal-Prenatal-buggy-nijntje-117659.htm?startValue=&rangeValue=&prevVisit=&id=117659,Prenatal buggy nijntje,Prénatal,84.99,,kinderwagen & buggy,Buggy's,,,,,,
http://www.prenatal.nl/shop/slapen-Campingbedden/Pr%C3%A9natal-Prenatal-nijntje-campingbed-117661.htm?startValue=&rangeValue=&prevVisit=&id=117661,Prenatal nijntje campingbed,Prénatal,49.99,,slapen,Campingbedden,,,,,,
http://www.prenatal.nl/shop/slapen-Campingbedden/Pr%C3%A9natal-Prenatal-campingbedmatras-13816.htm?level=product&id=13816&LS=,Prenatal campingbedmatras,Prénatal,24.99,,slapen,Campingbedden,,,,,,
http://www.prenatal.nl/static/content/prenatal/nl/home.html,,,,,,,,,,,,
http://www.prenatal.nl/prenatal/nl/boxen.html,,,,,,,,,,,,
http://www.prenatal.nl/shop/thuis-Peutermeubels/Woezel-&-Pip-Woezel-&-Pip-stoeltje-110572.htm?level=product&id=110572&LS=,Woezel & Pip stoeltje,Woezel & Pip,32.00,19%,thuis,Peutermeubels,,,,,,
http://www.prenatal.nl/shop/thuis-Boxkleden.htm?N=105431+4294965358&id=cat7740060,"Woezel en Pip boxkleed, ",,39.99,,,,,,,,,
http://www.prenatal.nl/shop/thuis-Boxaccessoires/Babylonia-Babylonia-Babyhangmatje-107648.htm?level=product&id=107648&LS=,Babylonia Babyhangmatje,Babylonia,19.00,33%,thuis,Boxaccessoires,,,,,,
http://www.prenatal.nl/static/content/prenatal/nl/home.html,,,,,,,,,,,,
http://www.prenatal.nl/prenatal/nl/baby-kamertjes/babykamer-colin.html,,,,,,,,,,,,
http://www.prenatal.nl/prenatal/nl/baby-kamertjes/babykamer-snow.html,,,,,,,,,,,,
http://www.prenatal.nl/shop/slapen-Babyfoons/Luvion-Luvion-Babyfoon-Platinum-3-115421.htm?level=product&id=115421&LS=,Luvion Babyfoon Platinum 3,Luvion,99.00,23%,thuis,Babyfoons,,,,,,
http://www.prenatal.nl/shop/slapen-Wiegjes-en-Ledikant/Leipold-Leipold-draagwieg-92885.htm?level=product&id=92885&LS=,Leipold draagwieg,Leipold,65.00,18%,slapen,Wiegjes en Ledikant,,,,,,
http://www.prenatal.nl/static/content/prenatal/nl/service/winkels.html,,,,,,,,,,,,
http://www.prenatal.nl/shop/zwangerschapskleding-Jurken-en-Rokken/Pr%C3%A9natal-Prenatal-zwangerschapsjurk-116934.htm?startValue=&rangeValue=&prevVisit=&id=116934,Prenatal zwangerschapsjurk basic,Prénatal,16.99,,zwangerschapskleding,Jurken en Rokken,,,,,,
http://www.prenatal.nl/shop/zwangerschapskleding.htm?id=cat30083&N=103923,,,,,,,,,,,,
http://www.prenatal.nl/shop/zwangerschapskleding-Jurken-en-Rokken/Pr%C3%A9natal-Prenatal-zwangerschapsjurk-streep-116935.htm?startValue=&rangeValue=&prevVisit=&id=116935,Prenatal zwangerschapsjurk basic,Prénatal,16.99,,zwangerschapskleding,Jurken en Rokken,,,,,,
http://www.prenatal.nl/shop/zwangerschapskleding-Leggings-en-panty%27s/Pr%C3%A9natal-Prenatal-zwangerschaps-legging-116839.htm?startValue=&rangeValue=&prevVisit=&id=116839,Prenatal zwangerschaps legging basic,Prénatal,12.99,,zwangerschapskleding,Leggings en panty's,,,,,,
http://www.prenatal.nl/shop/zwangerschapskleding-T-shirts-en-blouses/Pr%C3%A9natal-Prenatal-positie-t-shirt-basis-116994.htm?startValue=&rangeValue=&prevVisit=&id=116994,Prenatal positie t-shirt basis,Prénatal,9.99,,zwangerschapskleding,T-shirts en blouses,,,,,,
http://www.prenatal.nl/shop/zwangerschapskleding-Truien-en-Vesten/Pr%C3%A9natal-Prenatal-positie-vest-107325.htm?level=product&id=107325&LS=,Prenatal positie vest basic,Prénatal,10.00,54%,zwangerschapskleding,Truien en Vesten,,,,,,
http://www.prenatal.nl/shop/zwangerschapskleding-T-shirts-en-blouses/Pr%C3%A9natal-Prenatal-positie-t-shirt-basis-116969.htm?startValue=&rangeValue=&prevVisit=&id=116969,Prenatal positie t-shirt basic,Prénatal,9.99,,zwangerschapskleding,T-shirts en blouses,,,,,,
http://www.prenatal.nl/shop/zwangerschapskleding-T-shirts-en-blouses/Pr%C3%A9natal-Prenatal-positie-t-shirt-basis-116998.htm?startValue=&rangeValue=&prevVisit=&id=116998,Prenatal positie t-shirt basic,Prénatal,9.99,,zwangerschapskleding,T-shirts en blouses,,,,,,
http://www.prenatal.nl/shop/zwangerschapskleding-T-shirts-en-blouses/Pr%C3%A9natal-Prenatal-positie-t-shirt-basis-116994.htm?startValue=&rangeValue=&prevVisit=&id=116994,Prenatal positie t-shirt basic,Prénatal,9.99,,zwangerschapskleding,T-shirts en blouses,,,,,,
http://www.prenatal.nl/prenatal/nl/uitzetlijst.html,,,,,,,,,,,,
http://www.prenatal.nl/shop/zwangerschapskleding-Badkleding.htm?id=cat1200058&N=103935,"Prenatal positie badpak, ",,22.39,,,,,,,,,
http://www.prenatal.nl/static/content/prenatal/nl/home.html,,,,,,,,,,,,
http://www.prenatal.nl/shop/catalog/Thema%27s-en-acties-fashion-Unisex.htm?id=cat7710138&navAction=jump&N=105330&URLRWRedirect=yes,"Prenatal unisex romper, ",,2.50,,,,,,,,,
http://www.prenatal.nl/static/content/prenatal/nl/home.html,,,,,,,,,,,,
http://www.prenatal.nl/shop/jongen-Newborn-collectie/Pr%C3%A9natal-Prenatal-newborn-unisex-T-shirtje-113373.htm?level=product&id=113373&LS=,Prenatal newborn unisex T-shirtje,Prénatal,8.00,19%,meisje,T-shirts en blouses,,,,,,
http://www.prenatal.nl/shop/jongen-Newborn-collectie/Pr%C3%A9natal-Prenatal-newborn-jongens-broekje-113329.htm?level=product&id=113329&LS=,Prenatal newborn jongens broekje,Prénatal,8.00,27%,jongen,Broeken,,,,,,
http://www.prenatal.nl/shop/meisje-Newborn-collectie/Pr%C3%A9natal-Prenatal-newborn-jongens-T-shirtje-113356.htm?level=product&id=113356&LS=,Prenatal newborn jongens T-shirtje,Prénatal,8.00,27%,jongen,T-shirts,,,,,,
http://www.prenatal.nl/shop/jongen-Newborn-collectie/Pr%C3%A9natal-Prenatal-newborn-meisjes-T-shirtje-113361.htm?level=product&id=113361&LS=,Prenatal newborn meisjes T-shirtje,Prénatal,8.00,27%,meisje,T-shirts en blouses,,,,,,
